 model_number num_zones star_age log_dt star_mass log_xmstar log_abs_mdot mass_conv_core conv_mx1_top conv_mx1_bot conv_mx2_top conv_mx2_bot mx1_top mx1_bot mx2_top mx2_bot log_LH log_LHe log_LZ log_Lnuc pp cno tri_alfa epsnuc_M_1 epsnuc_M_2 epsnuc_M_3 epsnuc_M_4 epsnuc_M_5 epsnuc_M_6 epsnuc_M_7 epsnuc_M_8 he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass neutron_rich_core_mass log_Teff log_L log_R log_g v_div_csound_surf log_center_T log_center_Rho log_cntr_P log_cntr_Rho log_cntr_T center_mu center_ye center_abar center_h1 center_he4 center_c12 center_o16 surface_c12 surface_o16 total_mass_h1 total_mass_he4 num_retries num_backups num_iters 
 50 456 4.5497190750010674E-001 -1.1201189436663841E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9992533228376923E-001 2.3168704884888542E-004 0.0000000000000000E+000 0.0000000000000000E+000 9.9992533228376923E-001 2.3168704884888542E-004 0.0000000000000000E+000 0.0000000000000000E+000 -2.1736167240999144E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1736167240999144E+001 -2.1736167240999144E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5796094218580969E+000 4.3369467947079894E+000 2.5325133900904273E+000 5.4895383228795147E-001 1.1823694756766498E-002 5.4788403473731560E+000 -5.4118624910398827E+000 8.2472402291909930E+000 -5.4118624910398827E+000 5.4788403473731560E+000 6.2095060671267921E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059875E-003 9.3604492797742141E-003 3.4416073257059676E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 55 440 1.1321901128706655E+000 -7.2421271342826010E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9992533228376923E-001 1.2583324157828694E-004 0.0000000000000000E+000 0.0000000000000000E+000 9.9992533228376923E-001 1.2583324157828694E-004 0.0000000000000000E+000 0.0000000000000000E+000 -2.1720751919720986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1720751919720986E+001 -2.1720751919720986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5800587016392655E+000 4.3401584411365892E+000 2.5332206537423905E+000 5.4753930498402581E-001 -2.1929847968736054E-005 5.4800821674100249E+000 -5.4092464879815481E+000 8.2512294161480817E+000 -5.4092464879815481E+000 5.4800821674100249E+000 6.2094987921796696E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059875E-003 9.3604492797742141E-003 3.4416073257059663E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 4 
 60 456 2.8173257176583335E+000 -3.2830648319013606E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4998928495624334E+001 9.9992533228376923E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9992533228376923E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.1683759081453911E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1683759081453911E+001 -2.1683759081453911E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5803639040718744E+000 4.3386651483436660E+000 2.5318636024807102E+000 5.5025340750738627E-001 -2.7518008293499021E-003 5.4822788419928274E+000 -5.4034064852371682E+000 8.2593557116822502E+000 -5.4034064852371682E+000 5.4822788419928274E+000 6.2094832184615989E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059658E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 65 443 7.0104823457635836E+000 6.7599747047987935E-002 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4998950187837991E+001 9.9992533228376923E-001 7.8128306491443561E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9992533228376923E-001 7.8128306491443561E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.1593078105331905E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1593078105331905E+001 -2.1593078105331905E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5810432110725494E+000 4.3323821256368849E+000 2.5273634771259705E+000 5.5925365821686490E-001 -2.9055695618031112E-003 5.4869367600370014E+000 -5.3893046756674607E+000 8.2781022060064053E+000 -5.3893046756674607E+000 5.4869367600370014E+000 6.2094391257724357E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059654E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 70 462 1.6706427609846358E+001 3.7328510932648246E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999012226281369E+001 9.9993355169553966E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9993355169553966E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.1393181600166969E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1393181600166969E+001 -2.1393181600166969E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5824837665197955E+000 4.3179799133333026E+000 2.5172812600796868E+000 5.7941809230943297E-001 -2.6860290493097654E-003 5.4972535963356055E+000 -5.3582716088847748E+000 8.3194495047690076E+000 -5.3582716088847748E+000 5.4972535963356055E+000 6.2093077279445619E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 75 437 2.9444860849408172E+001 4.2149739126909730E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999092113867876E+001 9.9993876790245684E-001 7.8128307379621981E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9993876790245684E-001 7.8128307379621981E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.1148888179851202E+001 -9.8999999999999986E+001 -3.7026689466669680E+001 -2.1148888179851202E+001 -2.1148888179851202E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5841535084843694E+000 4.2998395231204301E+000 2.5048715810441027E+000 6.0423745038060073E-001 -2.4208042195214864E-003 5.5099458532549876E+000 -5.3200616074158171E+000 8.3703413994617861E+000 -5.3200616074158171E+000 5.5099458532549876E+000 6.2091082849630763E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 80 456 4.3227394069268499E+001 4.5157788998139881E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999169256915785E+001 9.9994222153297130E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9994222153297130E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.0904735512948896E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0904735512948896E+001 -2.0904735512948896E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5859477568662634E+000 4.2819532800244469E+000 2.4923399627323226E+000 6.2930068700416109E-001 -2.1918802694928931E-003 5.5227363964121885E+000 -5.2815750489130560E+000 8.4216101152187015E+000 -5.2815750489130560E+000 5.5227363964121885E+000 6.2088353448837874E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 85 459 5.8019886743273211E+001 4.8537741917498040E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999240142563719E+001 9.9994849407214448E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9994849407214448E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.0662821744338686E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0662821744338686E+001 -2.0662821744338686E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5877184229616605E+000 4.2639367491184261E+000 2.4797903650885189E+000 6.5439988229176860E-001 -1.9828540942286570E-003 5.5355237017759444E+000 -5.2431508780832070E+000 8.4728201162296806E+000 -5.2431508780832070E+000 5.5355237017759444E+000 6.2085517226831477E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 90 461 7.3989638989729102E+001 5.1728755258436487E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999310279547739E+001 9.9995074938156003E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9995074938156003E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.0421813889896605E+001 -9.8999999999999986E+001 -3.6123599479677743E+001 -2.0421813889896605E+001 -2.0421813889896605E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5894625982923882E+000 4.2456688401213807E+000 2.4671680599285404E+000 6.7964449261172499E-001 -1.7878475995711319E-003 5.5483762274611879E+000 -5.2045574983594065E+000 8.5242701329323225E+000 -5.2045574983594065E+000 5.5483762274611879E+000 6.2084707104205838E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 95 463 9.1156922927367049E+001 5.4637563242976683E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999365560829389E+001 9.9995746541173514E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9995746541173514E-001 7.8128307157577376E-008 0.0000000000000000E+000 0.0000000000000000E+000 -2.0182800553548159E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0182800553548159E+001 -2.0182800553548159E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5912266041131646E+000 4.2274590981412050E+000 2.4545351772968989E+000 7.0491025787500805E-001 -1.6137444163956728E-003 5.5612259463809295E+000 -5.1659427511171270E+000 8.5757351048335249E+000 -5.1659427511171270E+000 5.5612259463809295E+000 6.2085386936300502E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 100 468 1.0954044901249024E+002 5.7732617166031452E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999426303747532E+001 9.9995969080129732E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9995969080129732E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.9946616735686746E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9946616735686746E+001 -1.9946616735686746E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5929731823539015E+000 4.2092391843002090E+000 2.4419320638949280E+000 7.3011648467895029E-001 -1.4581890652218513E-003 5.5740229972121096E+000 -5.1274598737320893E+000 8.6270119203732332E+000 -5.1274598737320893E+000 5.5740229972121096E+000 6.2085581408788326E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 105 469 1.2930196978151068E+002 6.0996327829484975E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999472820127975E+001 9.9996300406223892E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9996300406223892E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.9712284564010279E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9712284564010279E+001 -1.9712284564010279E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5947625792955438E+000 4.1911416629325160E+000 2.4293045093277974E+000 7.5537159381321139E-001 -1.3160224859241900E-003 5.5868260104572602E+000 -5.0889794923216574E+000 8.6782927542758816E+000 -5.0889794923216574E+000 5.5868260104572602E+000 6.2086073659989338E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 110 465 1.5049569982803877E+002 6.4004494770215759E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999520458107037E+001 9.9996738540298780E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9996738540298780E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.9480273378255266E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9480273378255266E+001 -1.9480273378255266E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5965142768800238E+000 4.1728969515684025E+000 2.4166787584767810E+000 7.8062309551524400E-001 -1.1894249153448313E-003 5.5996127585214648E+000 -5.0505796951961104E+000 8.7294798676363854E+000 -5.0505796951961104E+000 5.5996127585214648E+000 6.2086265774535621E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 115 466 1.7321343130287636E+002 6.6851272121945204E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999564381444136E+001 9.9996956120640212E-001 7.8128305825309746E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9996956120640212E-001 7.8128305825309746E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.9250762936739154E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9250762936739154E+001 -1.9250762936739154E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.5982459931639075E+000 4.1545870328594372E+000 2.4040603665545301E+000 8.0585987935974623E-001 -1.0744934797540942E-003 5.6123723333522868E+000 -5.0122870058087745E+000 8.7805373262881865E+000 -5.0122870058087745E+000 5.6123723333522868E+000 6.2084735935385549E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 120 470 1.9762546078627736E+002 7.0117768467105224E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999601051786664E+001 9.9997334406199201E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9997334406199201E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.9023072802866672E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.9023072802866672E+001 -1.9023072802866672E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6000032381259537E+000 4.1363414711949051E+000 2.3914230957981721E+000 8.3113442087246181E-001 -9.7001851610507286E-004 5.6251317470312783E+000 -4.9739683831463770E+000 8.8316189571077999E+000 -4.9739683831463770E+000 5.6251317470312783E+000 6.2082189736730486E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 125 471 2.2376098855986066E+002 7.3046849203110609E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999639357119596E+001 9.9997496103432171E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9997496103432171E-001 7.8128306713488166E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.8797977155281981E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.8797977155281981E+001 -1.8797977155281981E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6018064847512297E+000 4.1183532995668966E+000 2.3788225167336146E+000 8.5633557900157697E-001 -8.7567313876484238E-004 5.6378484362376948E+000 -4.9357539141187310E+000 8.8825496674542990E+000 -4.9357539141187310E+000 5.6378484362376948E+000 6.2079484282551955E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 130 474 2.5175328167056935E+002 7.5922127958824548E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999671856822662E+001 9.9997709715772920E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9997709715772920E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.8575282337149467E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.8575282337149467E+001 -1.8575282337149467E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6036320480249255E+000 4.1004884146107567E+000 2.3662389477081547E+000 8.8150271705249683E-001 -7.9286627386090350E-004 5.6505423419023817E+000 -4.8976459876698319E+000 8.9333531686209824E+000 -4.8976459876698319E+000 5.6505423419023817E+000 6.2076743902911080E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 135 469 2.8179107580210314E+002 7.9069886814705670E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999701292580417E+001 9.9997923328113669E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9997923328113669E-001 7.8128306269398956E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.8354484776956028E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.8354484776956028E+001 -1.8354484776956028E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6053572493502215E+000 4.0822072801482898E+000 2.3536479778263275E+000 9.0668465681615129E-001 -7.1537894132845672E-004 5.6632283687238063E+000 -4.8595630728824597E+000 8.9841268497283107E+000 -4.8595630728824597E+000 5.6632283687238063E+000 6.2074987168001161E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 140 477 3.1399442741653149E+002 8.2046372879266394E-001 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.4999728005595703E+001 9.9998082050052961E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 9.9998082050052961E-001 7.8128306047354351E-008 0.0000000000000000E+000 0.0000000000000000E+000 -1.8135782985782139E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.8135782985782139E+001 -1.8135782985782139E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6071986297380381E+000 4.0643981008688526E+000 2.3410606274109766E+000 9.3185935764685268E-001 -6.4710124308555361E-004 5.6758901633967769E+000 -4.8215160852237791E+000 9.0348344825663407E+000 -4.8215160852237791E+000 5.6758901633967769E+000 6.2074626145376210E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059641E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
